source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:MF,GO:0060229,lipase activator activity,0.15674263008317882,False,"""Binds to and increases the activity of a lipase, an enzyme that catalyzes of the hydrolysis of a lipid."" [GOC:BHF, GOC:dph, GOC:tb]",21,41,1,20196,0.024390243902439025,0.047619047619047616,query_1,['GO:0008047'],['LCK'],[['IDA']]
GO:MF,GO:0004888,transmembrane signaling receptor activity,0.15674263008317882,False,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",1270,41,6,20196,0.14634146341463414,0.004724409448818898,query_1,['GO:0038023'],"['CD3E', 'CD3D', 'CD3G', 'IL7R', 'CD247', 'CD27']","[['IBA', 'IC', 'IEA'], ['IBA', 'IC', 'IEA'], ['IMP', 'IBA', 'IC', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IC', 'IEA'], ['NAS', 'IEA']]"
GO:MF,GO:0043021,ribonucleoprotein complex binding,0.1661408162446376,False,"""Binding to a complex of RNA and protein."" [GOC:bf, GOC:go_curators, GOC:vk]",168,41,2,20196,0.04878048780487805,0.011904761904761904,query_1,['GO:0044877'],"['RPSA', 'NPM1']","[['IPI'], ['IDA']]"
GO:MF,GO:0043274,phospholipase binding,0.1661408162446376,False,"""Binding to a phospholipase."" [GOC:jl]",23,41,1,20196,0.024390243902439025,0.043478260869565216,query_1,['GO:0019899'],['LCK'],[['IPI']]
GO:MF,GO:0023026,MHC class II protein complex binding,0.17060878345153677,False,"""Binding to a class II major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",24,41,1,20196,0.024390243902439025,0.041666666666666664,query_1,['GO:0023023'],['HSPA8'],[['HDA']]
GO:MF,GO:0043548,phosphatidylinositol 3-kinase binding,0.17493176557882623,False,"""Binding to a phosphatidylinositol 3-kinase, any enzyme that catalyzes the addition of a phosphate group to an inositol lipid at the 3' position of the inositol ring."" [PMID:10209156, PMID:9255069]",25,41,1,20196,0.024390243902439025,0.04,query_1,['GO:0005515'],['LCK'],[['IPI']]
GO:MF,GO:0005112,Notch binding,0.1791160921906961,False,"""Binding to a Notch (N) protein, a surface receptor."" [GOC:ceb]",26,41,1,20196,0.024390243902439025,0.038461538461538464,query_1,['GO:0005102'],['AAK1'],[['IDA']]
GO:MF,GO:0043236,laminin binding,0.18976506125402953,False,"""Binding to a laminin, a major glycoprotein constituent of the basement membrane of cells."" [GOC:ecd]",28,41,1,20196,0.024390243902439025,0.03571428571428571,query_1,"['GO:0005515', 'GO:0050840']",['RPSA'],[['IEA']]
GO:MF,GO:0019902,phosphatase binding,0.19210770123022808,False,"""Binding to a phosphatase."" [GOC:jl]",190,41,2,20196,0.04878048780487805,0.010526315789473684,query_1,['GO:0019899'],"['LCK', 'SKAP1']","[['IPI'], ['IPI']]"
GO:MF,GO:0051059,NF-kappaB binding,0.1972838122432219,False,"""Binding to NF-kappaB, a transcription factor for eukaryotic RNA polymerase II promoters."" [GOC:ai]",30,41,1,20196,0.024390243902439025,0.03333333333333333,query_1,['GO:0061629'],['NPM1'],[['IDA']]
GO:MF,GO:0140662,ATP-dependent protein folding chaperone,0.2008699329404479,False,"""Binding to a protein or a protein-containing complex to assist the protein folding process, driven by ATP hydrolysis."" [PMID:27365453]",31,41,1,20196,0.024390243902439025,0.03225806451612903,query_1,"['GO:0044183', 'GO:0140657']",['HSPA8'],[['IEA']]
GO:MF,GO:0005164,tumor necrosis factor receptor binding,0.20434682566530885,False,"""Binding to a tumor necrosis factor receptor."" [GOC:ai]",32,41,1,20196,0.024390243902439025,0.03125,query_1,['GO:0032813'],['LTB'],[['IEA']]
GO:MF,GO:0023023,MHC protein complex binding,0.20771888302047473,False,"""Binding to a major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",33,41,1,20196,0.024390243902439025,0.030303030303030304,query_1,['GO:0044877'],['HSPA8'],[['HDA']]
GO:MF,GO:0140693,molecular condensate scaffold activity,0.20825013304577447,False,"""Binding and bringing together two or more macromolecules in contact, permitting those molecules to organize as a molecular condensate."" [PMID:28225081]",34,41,1,20196,0.024390243902439025,0.029411764705882353,query_1,['GO:0030674'],['NPM1'],"[['EXP', 'IDA']]"
GO:MF,GO:0140597,protein carrier chaperone,0.20825013304577447,False,"""Binding to and carrying a protein between two different cellular components by moving along with the target protein."" [PMID:7628437]",34,41,1,20196,0.024390243902439025,0.029411764705882353,query_1,['GO:0140104'],['HSPA8'],[['TAS']]
GO:MF,GO:0044390,ubiquitin-like protein conjugating enzyme binding,0.22023882496942138,False,"""Binding to a ubiquitin-like protein conjugating enzyme such as ubiquitin conjugating enzyme."" [GOC:jl]",37,41,1,20196,0.024390243902439025,0.02702702702702703,query_1,['GO:0019899'],['RPS3'],[['IPI']]
GO:MF,GO:0043495,protein-membrane adaptor activity,0.22023882496942138,False,"""The binding activity of a molecule that brings together a protein or a protein complex with a membrane, or bringing together two membranes, either via membrane lipid binding or by interacting with a membrane protein, to establish or maintain the localization of the protein, protein complex or organelle."" [GOC:go_curators]",37,41,1,20196,0.024390243902439025,0.02702702702702703,query_1,['GO:0030674'],['SYNE2'],[['IDA']]
GO:MF,GO:0000976,transcription cis-regulatory region binding,0.22660480596793467,False,"""Binding to a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon."" [GOC:txnOH]",1483,41,6,20196,0.14634146341463414,0.004045853000674309,query_1,"['GO:0001067', 'GO:1990837']","['RPS3', 'TCF7', 'BCL11B', 'ETS1', 'RORA', 'NPM1']","[['IMP'], ['IDA', 'IBA'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA']]"
GO:MF,GO:0001067,transcription regulatory region nucleic acid binding,0.22660480596793467,False,"""Binding to a nucleic acid region that regulates a nucleic acid-based process. Such processes include transcription, DNA replication, and DNA repair."" [GOC:txnOH]",1485,41,6,20196,0.14634146341463414,0.00404040404040404,query_1,['GO:0003676'],"['RPS3', 'TCF7', 'BCL11B', 'ETS1', 'RORA', 'NPM1']","[['IMP'], ['IDA', 'IBA'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IDA']]"
GO:MF,GO:0140297,DNA-binding transcription factor binding,0.22660480596793467,False,"""Binding to a DNA-binding transcription factor, a protein that interacts with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene to modulate transcription."" [GOC:txnOH-2018]",490,41,3,20196,0.07317073170731707,0.006122448979591836,query_1,['GO:0008134'],"['RPS3', 'ETS1', 'NPM1']","[['IPI'], ['IPI'], ['IDA', 'IPI']]"
GO:MF,GO:0004520,DNA endonuclease activity,0.22862400338524208,False,"""Catalysis of the hydrolysis of ester linkages within deoxyribonucleic acid by creating internal breaks."" [GOC:mah, ISBN:0198547684]",41,41,1,20196,0.024390243902439025,0.024390243902439025,query_1,"['GO:0004519', 'GO:0004536']",['RPS3'],[['IDA']]
GO:MF,GO:0043028,cysteine-type endopeptidase regulator activity involved in apoptotic process,0.22862400338524208,False,"""Binds to and modulates the activity of a cysteine-type endopeptidase involved in the apoptotic process."" [GOC:jl, GOC:mtg_apoptosis, PMID:14744432, Wikipedia:Caspase]",41,41,1,20196,0.024390243902439025,0.024390243902439025,query_1,['GO:0030234'],['CD27'],[['IDA']]
GO:MF,GO:0001046,core promoter sequence-specific DNA binding,0.2312184272731191,False,"""Binding to a sequence of DNA that is part of a core promoter region. The core promoter is composed of the transcription start site and binding sites for the RNA polymerase and the basal transcription machinery. The transcribed region might be described as a gene, cistron, or operon."" [GOC:pg, GOC:txnOH]",42,41,1,20196,0.024390243902439025,0.023809523809523808,query_1,['GO:0000976'],['NPM1'],[['IDA']]
GO:MF,GO:0051879,Hsp90 protein binding,0.235906457313217,False,"""Binding to Hsp90 proteins, any of a group of heat shock proteins around 90kDa in size."" [GOC:ai]",44,41,1,20196,0.024390243902439025,0.022727272727272728,query_1,['GO:0031072'],['RPS3'],[['IDA']]
GO:MF,GO:0005125,cytokine activity,0.235906457313217,False,"""The activity of a soluble extracellular gene product that interacts with a receptor to effect a change in the activity of the receptor to control the survival, growth, differentiation and effector function of tissues and cells."" [ISBN:0198599471, PMID:11530802]",239,41,2,20196,0.04878048780487805,0.008368200836820083,query_1,['GO:0048018'],"['IL32', 'LTB']","[['IEA'], ['IEA']]"
GO:MF,GO:0004715,non-membrane spanning protein tyrosine kinase activity,0.235906457313217,False,"""Catalysis of the reaction: ATP + protein L-tyrosine = ADP + protein L-tyrosine phosphate by a non-membrane spanning protein."" [EC:2.7.10.2]",45,41,1,20196,0.024390243902439025,0.022222222222222223,query_1,['GO:0004713'],['LCK'],"[['IDA', 'IBA', 'IEA']]"
GO:MF,GO:0043014,alpha-tubulin binding,0.235906457313217,False,"""Binding to the microtubule constituent protein alpha-tubulin."" [GOC:jl]",45,41,1,20196,0.024390243902439025,0.022222222222222223,query_1,['GO:0015631'],['ARL4C'],[['IDA']]
GO:MF,GO:1990837,sequence-specific double-stranded DNA binding,0.23789108044170548,False,"""Binding to double-stranded DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA, e.g. promotor binding or rDNA binding."" [GOC:dos, GOC:sl]",1544,41,6,20196,0.14634146341463414,0.0038860103626943004,query_1,"['GO:0003690', 'GO:0043565']","['RPS3', 'TCF7', 'BCL11B', 'ETS1', 'RORA', 'NPM1']","[['IMP'], ['IDA', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA']]"
GO:MF,GO:0001223,transcription coactivator binding,0.23789108044170548,False,"""Binding to a transcription coactivator, a protein involved in positive regulation of transcription via protein-protein interactions with transcription factors and other proteins that positively regulate transcription. Transcription coactivators do not bind DNA directly, but rather mediate protein-protein interactions between activating transcription factors and the basal transcription machinery."" [GOC:krc]",47,41,1,20196,0.024390243902439025,0.02127659574468085,query_1,['GO:0001221'],['RORA'],"[['IPI', 'IEA']]"
GO:MF,GO:0001784,phosphotyrosine residue binding,0.23789108044170548,False,"""Binding to a phosphorylated tyrosine residue within a protein."" [PMID:14636584]",47,41,1,20196,0.024390243902439025,0.02127659574468085,query_1,['GO:0045309'],['LCK'],[['IPI']]
GO:MF,GO:0032813,tumor necrosis factor receptor superfamily binding,0.24226332686500085,False,"""Binding to a member of the tumor necrosis factor receptor superfamily."" [GOC:add]",49,41,1,20196,0.024390243902439025,0.02040816326530612,query_1,['GO:0005126'],['LTB'],[['IEA']]
GO:MF,GO:0140313,molecular sequestering activity,0.24226332686500085,False,"""Binding to a specific molecule to prevent it from interacting with other partners or to inhibit its localization to the area of the cell or complex where it is active."" [PMID:13130076]",49,41,1,20196,0.024390243902439025,0.02040816326530612,query_1,['GO:0003674'],['NOSIP'],[['IPI']]
GO:MF,GO:0030544,Hsp70 protein binding,0.24436651991811967,False,"""Binding to a Hsp70 protein, heat shock proteins around 70kDa in size."" [ISBN:0198506732]",50,41,1,20196,0.024390243902439025,0.02,query_1,"['GO:0031072', 'GO:0051087']",['RPS3'],[['IDA']]
GO:MF,GO:0051287,NAD binding,0.2529403967592281,False,"""Binding to nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH."" [GOC:ai]",53,41,1,20196,0.024390243902439025,0.018867924528301886,query_1,['GO:0030554'],['LDHB'],[['IEA']]
GO:MF,GO:0005488,binding,0.2529403967592281,False,"""The selective, non-covalent, often stoichiometric, interaction of a molecule with one or more specific sites on another molecule."" [GOC:ceb, GOC:mah, ISBN:0198506732]",18366,41,40,20196,0.975609756097561,0.0021779374931939453,query_1,['GO:0003674'],"['CD3E', 'IL32', 'CD3D', 'LCK', 'RPS3', 'CD3G', 'IL7R', 'RPS29', 'LDHB', 'RPL3', 'CD7', 'EVL', 'RPS12', 'GIMAP7', 'CD247', 'TCF7', 'ARL4C', 'RPS25', 'RPL23A', 'RPS27', 'RPSA', 'GZMM', 'RPS18', 'RPS21', 'CD2', 'NOSIP', 'BCL11B', 'ACAP1', 'HSPA8', 'ETS1', 'LAT', 'CD27', 'RORA', 'NPM1', 'SPOCK2', 'AAK1', 'SYNE2', 'GYPC', 'LTB', 'SKAP1']","[['IDA', 'IPI', 'NAS'], ['IPI', 'IEA'], ['IDA', 'IPI'], ['IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IMP', 'HDA', 'NAS', 'IEA'], ['IDA', 'IPI', 'NAS'], ['IPI', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IPI', 'IEA'], ['IPI', 'HDA', 'IBA', 'TAS'], ['IPI'], ['IPI', 'ISS', 'IBA', 'IEA'], ['IPI', 'HDA'], ['IDA', 'IPI', 'IEA'], ['IDA', 'IPI'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IPI', 'HDA', 'NAS'], ['IPI', 'HDA', 'ISS', 'IEA'], ['IPI', 'HDA', 'IBA', 'NAS', 'IEA'], ['IPI', 'HDA', 'IEA'], ['IPI'], ['IPI', 'HDA', 'IEA'], ['IPI', 'HDA'], ['IPI', 'IBA', 'IEA'], ['IPI', 'HDA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IPI', 'IEA'], ['IDA', 'IPI', 'HDA', 'IBA', 'IEA'], ['EXP', 'IDA', 'IPI', 'ISS', 'IEA'], ['IPI', 'IBA'], ['IPI', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['EXP', 'IDA', 'IPI', 'HDA', 'IBA', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IPI', 'ISS', 'IEA'], ['IPI'], ['TAS', 'IEA'], ['IDA', 'IPI', 'TAS', 'IEA']]"
GO:MF,GO:0051018,protein kinase A binding,0.2529403967592281,False,"""Binding to a protein kinase A."" [GOC:ai]",53,41,1,20196,0.024390243902439025,0.018867924528301886,query_1,['GO:0005515'],['RPS3'],[['IPI']]
GO:MF,GO:0050839,cell adhesion molecule binding,0.25405626358583905,False,"""Binding to a cell adhesion molecule."" [GOC:ai]",561,41,3,20196,0.07317073170731707,0.0053475935828877,query_1,['GO:0005515'],"['RPL23A', 'RPSA', 'HSPA8']","[['HDA'], ['IEA'], ['HDA']]"
GO:MF,GO:0030374,nuclear receptor coactivator activity,0.2584884651060764,False,"""A transcription coactivator activity that activates or increases the transcription of specific gene sets via binding to a DNA-bound nuclear receptor, either on its own or as part of a complex. Coactivators often act by altering chromatin structure and modifications. For example, one class of transcription coregulators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators. A fourth class of coactivator activity is the bridging of a DNA-binding transcription factor to the general (basal) transcription machinery. The Mediator complex, which bridges sequence-specific DNA binding transcription factors and RNA polymerase, is also a transcription coactivator."" [GOC:dph, GOC:tb]",56,41,1,20196,0.024390243902439025,0.017857142857142856,query_1,['GO:0003713'],['ETS1'],[['IMP']]
GO:MF,GO:0043565,sequence-specific DNA binding,0.26365637854405927,False,"""Binding to DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding."" [GOC:jl]",1655,41,6,20196,0.14634146341463414,0.0036253776435045317,query_1,['GO:0003677'],"['RPS3', 'TCF7', 'BCL11B', 'ETS1', 'RORA', 'NPM1']","[['IMP'], ['IDA', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA']]"
GO:MF,GO:0045309,protein phosphorylated amino acid binding,0.26365637854405927,False,"""Binding to a phosphorylated amino acid residue within a protein."" [GOC:go_curators]",60,41,1,20196,0.024390243902439025,0.016666666666666666,query_1,['GO:0051219'],['LCK'],[['IPI']]
GO:MF,GO:0003690,double-stranded DNA binding,0.26365637854405927,False,"""Binding to double-stranded DNA."" [GOC:elh, GOC:vw]",1640,41,6,20196,0.14634146341463414,0.003658536585365854,query_1,['GO:0003677'],"['RPS3', 'TCF7', 'BCL11B', 'ETS1', 'RORA', 'NPM1']","[['IDA', 'IMP'], ['IDA', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA']]"
GO:MF,GO:0098531,ligand-activated transcription factor activity,0.26365637854405927,False,"""A DNA-binding transcription factor activity regulated by binding to a ligand and that modulates the transcription of specific genes and gene sets. Examples include the lac and trp repressors in E.coli and steroid hormone receptors."" [GOC:dos, PMID:25568920, PMID:8735275]",60,41,1,20196,0.024390243902439025,0.016666666666666666,query_1,['GO:0003700'],['RORA'],"[['IDA', 'IBA', 'IEA']]"
GO:MF,GO:0004879,nuclear receptor activity,0.26365637854405927,False,"""A DNA-binding transcription factor activity regulated by binding to a ligand that modulates the transcription of specific gene sets transcribed by RNA polymerase II. Nuclear receptor ligands are usually lipid-based (such as a steroid hormone) and the binding of the ligand to its receptor often occurs in the cytosol, which leads to its translocation to the nucleus."" [GOC:txnOH-2018, PMID:23457262]",59,41,1,20196,0.024390243902439025,0.01694915254237288,query_1,"['GO:0000981', 'GO:0038023', 'GO:0098531']",['RORA'],"[['IBA', 'IEA']]"
GO:MF,GO:0003713,transcription coactivator activity,0.2650825696360705,False,"""A transcription coregulator activity that activates or increases the transcription of specific gene sets via binding to a DNA-binding transcription factor at a specific genomic locus, either on its own or as part of a complex. Coactivators often act by altering chromatin structure and modifications. For example, one class of transcription coactivators modifies chromatin structure through covalent modification of histones. A second class remodels the conformation of chromatin in an ATP-dependent fashion. A third class modulates interactions of DNA-bound DNA-binding transcription factors with other transcription coregulators. A fourth class of coactivator activity is the bridging of a DNA-binding transcription factor to the general (basal) transcription machinery. The Mediator complex, which bridges sequence-specific DNA binding transcription factors and RNA polymerase, is also a transcription coactivator."" [GOC:txnOH-2018, PMID:10213677, PMID:16858867]",290,41,2,20196,0.04878048780487805,0.006896551724137931,query_1,['GO:0003712'],"['ETS1', 'NPM1']","[['IMP'], ['IDA']]"
GO:MF,GO:0044183,protein folding chaperone,0.265903181983824,False,"""Binding to a protein or a protein-containing complex to assist the protein folding process."" [GOC:mtg_cambridge_2009]",62,41,1,20196,0.024390243902439025,0.016129032258064516,query_1,['GO:0003674'],['HSPA8'],"[['IBA', 'IEA']]"
GO:MF,GO:0004536,DNA nuclease activity,0.26742989195046113,False,"""Catalysis of the hydrolysis of ester linkages within deoxyribonucleic acid."" [GOC:mah, ISBN:0198547684]",63,41,1,20196,0.024390243902439025,0.015873015873015872,query_1,"['GO:0004518', 'GO:0140097']",['RPS3'],[['IDA']]
GO:MF,GO:0030234,enzyme regulator activity,0.27027923484698596,False,"""Binds to and modulates the activity of an enzyme."" [GOC:dph, GOC:mah, GOC:tb]",1305,41,5,20196,0.12195121951219512,0.0038314176245210726,query_1,['GO:0098772'],"['LCK', 'ACAP1', 'CD27', 'NPM1', 'SPOCK2']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['TAS']]"
GO:MF,GO:0098631,cell adhesion mediator activity,0.2756489863780495,False,"""The binding by a cell-adhesion protein on a cell surface to an adhesion molecule on another cell surface or an external substrate, to mediate adhesion of the cell to the external substrate or to another cell."" [GOC:vw, Wikipedia:Cell_adhesion]",67,41,1,20196,0.024390243902439025,0.014925373134328358,query_1,['GO:0050839'],['RPSA'],[['IEA']]
GO:MF,GO:0032934,sterol binding,0.2756489863780495,False,"""Binding to a sterol, a steroid containing a hydroxy group in the 3 position, closely related to cholestan-3-ol."" [GOC:mah]",67,41,1,20196,0.024390243902439025,0.014925373134328358,query_1,['GO:0005496'],['RORA'],"[['IDA', 'IBA']]"
GO:MF,GO:0098772,molecular function regulator activity,0.2848311993146694,False,"""A molecular function regulator regulates the activity of its target via non-covalent binding that does not result in covalent modification to the target. Examples of molecular function regulators include regulatory subunits of multimeric enzymes and channels. Mechanisms of regulation include allosteric changes in the target and competitive inhibition."" [GOC:dos, GOC:pt]",2120,41,7,20196,0.17073170731707318,0.0033018867924528303,query_1,['GO:0003674'],"['IL32', 'LCK', 'ACAP1', 'CD27', 'NPM1', 'SPOCK2', 'LTB']","[['IEA'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['TAS'], ['IEA']]"
GO:MF,GO:0004860,protein kinase inhibitor activity,0.28860972066421414,False,"""Binds to and stops, prevents or reduces the activity of a protein kinase."" [GOC:ai]",73,41,1,20196,0.024390243902439025,0.0136986301369863,query_1,"['GO:0019210', 'GO:0019887']",['NPM1'],[['IDA']]
GO:MF,GO:0019210,kinase inhibitor activity,0.28860972066421414,False,"""Binds to and stops, prevents or reduces the activity of a kinase."" [GOC:mah]",78,41,1,20196,0.024390243902439025,0.01282051282051282,query_1,"['GO:0004857', 'GO:0019207']",['NPM1'],[['IDA']]
GO:MF,GO:0016835,carbon-oxygen lyase activity,0.28860972066421414,False,"""Catalysis of the breakage of a carbon-oxygen bond."" [EC:4.2.-.-]",77,41,1,20196,0.024390243902439025,0.012987012987012988,query_1,['GO:0016829'],['RPS3'],[['IEA']]
GO:MF,GO:0140272,exogenous protein binding,0.28860972066421414,False,"""Binding to a protein or protein complex from a different species, for example a pathogen molecule binding to a host protein."" [PMID:28861068]",80,41,1,20196,0.024390243902439025,0.0125,query_1,['GO:0005515'],['RPSA'],[['IEA']]
GO:MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,0.28860972066421414,False,"""Binding to a specific sequence of DNA that is part of a regulatory region that controls the transcription of a gene or cistron by RNA polymerase II."" [GOC:txnOH]",1386,41,5,20196,0.12195121951219512,0.0036075036075036075,query_1,['GO:0000976'],"['RPS3', 'TCF7', 'BCL11B', 'ETS1', 'RORA']","[['IMP'], ['IBA'], ['IBA', 'IEA'], ['IDA'], ['IDA', 'IBA', 'IEA']]"
GO:MF,GO:0030971,receptor tyrosine kinase binding,0.28860972066421414,False,"""Binding to a receptor that possesses protein tyrosine kinase activity."" [GOC:mah]",80,41,1,20196,0.024390243902439025,0.0125,query_1,"['GO:0005102', 'GO:1990782']",['CD2'],[['IEA']]
GO:MF,GO:0003684,damaged DNA binding,0.28860972066421414,False,"""Binding to damaged DNA."" [GOC:jl]",75,41,1,20196,0.024390243902439025,0.013333333333333334,query_1,['GO:0003677'],['RPS3'],[['IDA']]
GO:MF,GO:0045296,cadherin binding,0.28860972066421414,False,"""Binding to cadherin, a type I membrane protein involved in cell adhesion."" [GOC:bf]",335,41,2,20196,0.04878048780487805,0.005970149253731343,query_1,['GO:0050839'],"['RPL23A', 'HSPA8']","[['HDA'], ['HDA']]"
GO:MF,GO:0051540,metal cluster binding,0.28860972066421414,False,"""Binding to a cluster of atoms including both metal ions and nonmetal atoms, usually sulfur and oxygen. Examples include iron-sulfur clusters and nickel-iron-sulfur clusters."" [GOC:jsg]",77,41,1,20196,0.024390243902439025,0.012987012987012988,query_1,['GO:0036094'],['RPS3'],[['NAS']]
GO:MF,GO:0051536,iron-sulfur cluster binding,0.28860972066421414,False,"""Binding to an iron-sulfur cluster, a combination of iron and sulfur atoms."" [GOC:ai]",76,41,1,20196,0.024390243902439025,0.013157894736842105,query_1,['GO:0051540'],['RPS3'],[['NAS']]
GO:MF,GO:0008092,cytoskeletal protein binding,0.28860972066421414,False,"""Binding to a protein component of a cytoskeleton (actin, microtubule, or intermediate filament cytoskeleton)."" [GOC:mah]",1008,41,4,20196,0.0975609756097561,0.003968253968253968,query_1,['GO:0005515'],"['RPS3', 'EVL', 'ARL4C', 'SYNE2']","[['IDA'], ['IEA'], ['IDA'], ['ISS', 'IEA']]"
GO:MF,GO:0001618,virus receptor activity,0.28860972066421414,False,"""Combining with a virus component and mediating entry of the virus into the cell."" [GOC:bf, GOC:dph, PMID:7621403, UniProtKB-KW:KW-1183]",79,41,1,20196,0.024390243902439025,0.012658227848101266,query_1,['GO:0140272'],['RPSA'],[['IEA']]
GO:MF,GO:0003924,GTPase activity,0.28860972066421414,False,"""Catalysis of the reaction: GTP + H2O = GDP + H+ + phosphate."" [PMID:26832457, PMID:27218782]",337,41,2,20196,0.04878048780487805,0.005934718100890208,query_1,['GO:0017111'],"['GIMAP7', 'ARL4C']","[['IDA'], ['TAS', 'IEA']]"
GO:MF,GO:0051117,ATPase binding,0.29711649414678337,False,"""Binding to an ATPase, any enzyme that catalyzes the hydrolysis of ATP."" [GOC:ai]",84,41,1,20196,0.024390243902439025,0.011904761904761904,query_1,['GO:0019899'],['LCK'],[['IPI']]
GO:MF,GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,0.29711649414678337,False,"""Binding to a sequence-specific DNA binding RNA polymerase II transcription factor, any of the factors that interact selectively and non-covalently with a specific DNA sequence in order to modulate transcription."" [GOC:dph, GOC:vw]",348,41,2,20196,0.04878048780487805,0.005747126436781609,query_1,['GO:0140297'],"['ETS1', 'NPM1']","[['IPI'], ['IDA']]"
GO:MF,GO:0004197,cysteine-type endopeptidase activity,0.2980166515018052,False,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE, https://www.ebi.ac.uk/merops/about/glossary.shtml#ENDOPEPTIDASE]",85,41,1,20196,0.024390243902439025,0.011764705882352941,query_1,"['GO:0004175', 'GO:0008234']",['CTSW'],[['IBA']]
GO:MF,GO:0051219,phosphoprotein binding,0.3241895028655787,False,"""Binding to a phosphorylated protein."" [GOC:ai]",94,41,1,20196,0.024390243902439025,0.010638297872340425,query_1,['GO:0005515'],['LCK'],[['IPI']]
GO:MF,GO:0140104,molecular carrier activity,0.3279081137127377,False,"""Directly binding to a specific ion or molecule and delivering it either to an acceptor molecule or to a specific location."" [GOC:molecular_function_refactoring, GOC:pdt]",96,41,1,20196,0.024390243902439025,0.010416666666666666,query_1,['GO:0003674'],['HSPA8'],[['TAS']]
GO:MF,GO:0004175,endopeptidase activity,0.3334602304425819,False,"""Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain."" [http://merops.sanger.ac.uk/about/glossary.htm#ENDOPEPTIDASE]",394,41,2,20196,0.04878048780487805,0.005076142131979695,query_1,['GO:0008233'],"['GZMM', 'CTSW']","[['IMP', 'IEA'], ['IBA']]"
GO:MF,GO:0004896,cytokine receptor activity,0.3334602304425819,False,"""Combining with a cytokine and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity."" [GOC:add, GOC:mah]",101,41,1,20196,0.024390243902439025,0.009900990099009901,query_1,"['GO:0004888', 'GO:0140375']",['IL7R'],"[['IDA', 'IBA', 'TAS', 'IEA']]"
GO:MF,GO:0004857,enzyme inhibitor activity,0.3334602304425819,False,"""Binds to and stops, prevents or reduces the activity of an enzyme."" [GOC:ai, GOC:ebc]",393,41,2,20196,0.04878048780487805,0.005089058524173028,query_1,"['GO:0030234', 'GO:0140678']","['NPM1', 'SPOCK2']","[['IDA'], ['TAS']]"
GO:MF,GO:0005525,GTP binding,0.3334602304425819,False,"""Binding to GTP, guanosine triphosphate."" [GOC:ai]",389,41,2,20196,0.04878048780487805,0.005141388174807198,query_1,"['GO:0032561', 'GO:0035639']","['GIMAP7', 'ARL4C']","[['IDA', 'IEA'], ['IEA']]"
GO:MF,GO:0015631,tubulin binding,0.3334602304425819,False,"""Binding to monomeric or multimeric forms of tubulin, including microtubules."" [GOC:clt]",389,41,2,20196,0.04878048780487805,0.005141388174807198,query_1,['GO:0008092'],"['RPS3', 'ARL4C']","[['IDA'], ['IDA']]"
