source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
GO:BP,GO:2000679,positive regulation of transcription regulatory region DNA binding,0.14815191148565107,False,"""Any process that activates or increases the frequency, rate or extent of transcription regulatory region DNA binding."" [GOC:obol]",21,40,1,21017,0.025,0.047619047619047616,query_1,"['GO:0043388', 'GO:2000677']",['IL32'],[['IDA']]
GO:BP,GO:0055086,nucleobase-containing small molecule metabolic process,0.14815191148565107,False,"""The cellular chemical reactions and pathways involving a nucleobase-containing small molecule: a nucleobase, a nucleoside, or a nucleotide."" [GOC:vw]",677,40,4,21017,0.1,0.005908419497784343,query_1,"['GO:0006139', 'GO:0044281']","['LDHB', 'GIMAP7', 'HSPA8', 'RORA']","[['IEA'], ['IDA'], ['IDA'], ['IEA']]"
GO:BP,GO:0070925,organelle assembly,0.14946908876553083,False,"""The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",998,40,5,21017,0.125,0.00501002004008016,query_1,"['GO:0006996', 'GO:0022607']","['RPS3', 'RPS27', 'RPSA', 'NPM1', 'SYNE2']","[['IMP'], ['IBA'], ['IBA', 'IEA'], ['IMP', 'TAS'], ['IEA']]"
GO:BP,GO:0006468,protein phosphorylation,0.14946908876553083,False,"""The process of introducing a phosphate group on to a protein."" [GOC:hb]",1341,40,6,21017,0.15,0.0044742729306487695,query_1,"['GO:0016310', 'GO:0036211']","['CD3E', 'LCK', 'RPS3', 'LAT', 'NPM1', 'AAK1']","[['IEA'], ['IDA', 'IMP', 'IEA'], ['IMP'], ['IEP'], ['IDA'], ['IDA', 'IEA']]"
GO:BP,GO:0043555,regulation of translation in response to stress,0.15134945792532134,False,"""Modulation of the frequency, rate or extent of translation as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:jl]",22,40,1,21017,0.025,0.045454545454545456,query_1,"['GO:0006417', 'GO:0033554']",['NPM1'],[['IDA']]
GO:BP,GO:2000561,"regulation of CD4-positive, alpha-beta T cell proliferation",0.15134945792532134,False,"""Any process that modulates the frequency, rate or extent of CD4-positive, alpha-beta T cell proliferation."" [GOC:obol]",22,40,1,21017,0.025,0.045454545454545456,query_1,"['GO:0035739', 'GO:0046640', 'GO:2000514']",['CD3E'],[['IEA']]
GO:BP,GO:0051336,regulation of hydrolase activity,0.15134945792532134,False,"""Any process that modulates the frequency, rate or extent of hydrolase activity, the catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3."" [GOC:ai]",401,40,3,21017,0.075,0.007481296758104738,query_1,['GO:0050790'],"['RPS3', 'NPM1', 'SPOCK2']","[['IDA'], ['IDA'], ['TAS']]"
GO:BP,GO:0021756,striatum development,0.15134945792532134,False,"""The progression of the striatum over time from its initial formation until its mature state. The striatum is a region of the forebrain consisting of the caudate nucleus, putamen and fundus striati."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0878937420]",22,40,1,21017,0.025,0.045454545454545456,query_1,"['GO:0021544', 'GO:0048856']",['BCL11B'],[['IEA']]
GO:BP,GO:0035739,"CD4-positive, alpha-beta T cell proliferation",0.15134945792532134,False,"""The expansion of a CD4-positive, alpha-beta T cell population by cell division."" [CL:0000624, GOC:BHF]",22,40,1,21017,0.025,0.045454545454545456,query_1,"['GO:0035710', 'GO:0046633']",['CD3E'],[['IEA']]
GO:BP,GO:0036315,cellular response to sterol,0.15134945792532134,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sterol stimulus."" [GOC:bf]",22,40,1,21017,0.025,0.045454545454545456,query_1,"['GO:0036314', 'GO:0071396', 'GO:0071407', 'GO:1901701']",['RORA'],"[['IDA', 'IMP']]"
GO:BP,GO:0050790,regulation of catalytic activity,0.1552790447103384,False,"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]",1015,40,5,21017,0.125,0.0049261083743842365,query_1,['GO:0065009'],"['RPS3', 'NOSIP', 'LAT', 'NPM1', 'SPOCK2']","[['IDA', 'IMP'], ['IDA'], ['IEP'], ['IDA'], ['TAS']]"
GO:BP,GO:0010970,transport along microtubule,0.15532973313896667,False,"""The movement of organelles or other particles from one location in the cell to another along microtubules, driven by motor activity."" [GOC:dph, GOC:mah, GOC:tb]",172,40,2,21017,0.05,0.011627906976744186,query_1,"['GO:0007018', 'GO:0030705', 'GO:0099111']","['HSPA8', 'SYNE2']","[['IBA'], ['IEA']]"
GO:BP,GO:0048025,"negative regulation of mRNA splicing, via spliceosome",0.15575141370723605,False,"""Any process that stops, prevents or reduces the rate or extent of mRNA splicing via a spliceosomal mechanism."" [GOC:jid]",23,40,1,21017,0.025,0.043478260869565216,query_1,"['GO:0000398', 'GO:0033119', 'GO:0048024', 'GO:0050686']",['NPM1'],[['IEA']]
GO:BP,GO:0046599,regulation of centriole replication,0.15575141370723605,False,"""Any process that modulates the frequency, rate or extent of the formation of a daughter centriole of an existing centriole."" [GOC:ai]",23,40,1,21017,0.025,0.043478260869565216,query_1,"['GO:0007099', 'GO:0010824', 'GO:1902115']",['NPM1'],[['IMP']]
GO:BP,GO:0050999,regulation of nitric-oxide synthase activity,0.15575141370723605,False,"""Any process that modulates the activity of the enzyme nitric-oxide synthase."" [GOC:ai]",23,40,1,21017,0.025,0.043478260869565216,query_1,['GO:0032768'],['NOSIP'],[['IDA']]
GO:BP,GO:1902905,positive regulation of supramolecular fiber organization,0.15835743805161187,False,"""Any process that activates or increases the frequency, rate or extent of supramolecular fiber organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]",175,40,2,21017,0.05,0.011428571428571429,query_1,"['GO:0051130', 'GO:0097435', 'GO:1902903']","['RPS3', 'EVL']","[['IMP'], ['IMP', 'IBA']]"
GO:BP,GO:0071359,cellular response to dsRNA,0.15954945396910863,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a double-stranded RNA stimulus."" [GOC:mah]",24,40,1,21017,0.025,0.041666666666666664,query_1,"['GO:0043331', 'GO:0071407', 'GO:1901699']",['NPM1'],[['IDA']]
GO:BP,GO:0021533,cell differentiation in hindbrain,0.15954945396910863,False,"""The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the mature cells of the hindbrain. Differentiation includes the processes involved in commitment of a cell to a specific fate."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",24,40,1,21017,0.025,0.041666666666666664,query_1,"['GO:0030154', 'GO:0030902']",['RORA'],[['IEA']]
GO:BP,GO:1904996,positive regulation of leukocyte adhesion to vascular endothelial cell,0.15954945396910863,False,"""Any process that activates or increases the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]",24,40,1,21017,0.025,0.041666666666666664,query_1,"['GO:0061756', 'GO:1903039', 'GO:1904994']",['ETS1'],[['IMP']]
GO:BP,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,0.15954945396910863,False,"""Any process that stops, prevents, or reduces the rate of leukocyte mediated cytotoxicity."" [GOC:add, ISBN:0781735149, PMID:11911826]",24,40,1,21017,0.025,0.041666666666666664,query_1,"['GO:0001909', 'GO:0001910', 'GO:0002704', 'GO:0031342']",['IL7R'],[['IEA']]
GO:BP,GO:0050686,negative regulation of mRNA processing,0.15954945396910863,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of mRNA processing."" [GOC:ai]",24,40,1,21017,0.025,0.041666666666666664,query_1,"['GO:0006397', 'GO:0050684', 'GO:1903312']",['NPM1'],[['IEA']]
GO:BP,GO:0046039,GTP metabolic process,0.1632057653202369,False,"""The chemical reactions and pathways involving GTP, guanosine triphosphate."" [GOC:go_curators]",25,40,1,21017,0.025,0.04,query_1,"['GO:0009150', 'GO:0009205']",['GIMAP7'],[['IDA']]
GO:BP,GO:0042129,regulation of T cell proliferation,0.1632057653202369,False,"""Any process that modulates the frequency, rate or extent of T cell proliferation."" [GOC:jl]",180,40,2,21017,0.05,0.011111111111111112,query_1,"['GO:0042098', 'GO:0050670', 'GO:0050863']","['CD3E', 'RPS3']","[['IMP', 'IEA'], ['IMP']]"
GO:BP,GO:0007097,nuclear migration,0.1632057653202369,False,"""The directed movement of the nucleus to a specific location within a cell."" [GOC:ai]",25,40,1,21017,0.025,0.04,query_1,"['GO:0046907', 'GO:0051647', 'GO:0051656']",['SYNE2'],"[['IMP', 'ISS', 'IEA']]"
GO:BP,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.1632057653202369,False,"""Any process involved in the maturation of an rRNA molecule originally produced as part of a tricistronic rRNA transcript that contained the Small SubUnit (SSU) rRNA, the 5.8S rRNA, and the Large SubUnit (LSU) rRNA, in that order, from 5' to 3' along the primary transcript."" [GOC:curators, PMID:10690410]",25,40,1,21017,0.025,0.04,query_1,['GO:0000460'],['RPS21'],[['IBA']]
GO:BP,GO:0042104,positive regulation of activated T cell proliferation,0.1632057653202369,False,"""Any process that activates or increases the rate or extent of activated T cell proliferation."" [GOC:jl]",25,40,1,21017,0.025,0.04,query_1,"['GO:0042102', 'GO:0046006', 'GO:0050798']",['RPS3'],[['IMP']]
GO:BP,GO:0046641,positive regulation of alpha-beta T cell proliferation,0.1632057653202369,False,"""Any process that activates or increases the frequency, rate or extent of alpha-beta T cell proliferation."" [GOC:ai]",25,40,1,21017,0.025,0.04,query_1,"['GO:0042102', 'GO:0046633', 'GO:0046635', 'GO:0046640']",['CD3E'],[['IEA']]
GO:BP,GO:2001242,regulation of intrinsic apoptotic signaling pathway,0.16411495296228742,False,"""Any process that modulates the frequency, rate or extent of intrinsic apoptotic signaling pathway."" [GOC:mtg_apoptosis]",182,40,2,21017,0.05,0.01098901098901099,query_1,"['GO:0097193', 'GO:1902531', 'GO:2001233']","['LCK', 'RPS3']","[['IMP'], ['IMP']]"
GO:BP,GO:0051495,positive regulation of cytoskeleton organization,0.16688225438473142,False,"""Any process that activates or increases the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]",184,40,2,21017,0.05,0.010869565217391304,query_1,"['GO:0007010', 'GO:0010638', 'GO:0051493']","['RPS3', 'EVL']","[['IMP'], ['IMP', 'IBA']]"
GO:BP,GO:0031579,membrane raft organization,0.1671958506185004,False,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of membrane rafts, small (10-200 nm), heterogeneous, highly dynamic, sterol- and sphingolipid-enriched membrane domains that compartmentalize cellular processes."" [GOC:dph, GOC:jl, GOC:mah]",26,40,1,21017,0.025,0.038461538461538464,query_1,['GO:0061024'],['CD2'],[['TAS']]
GO:BP,GO:0033622,integrin activation,0.1671958506185004,False,"""The aggregation, arrangement and bonding together of an integrin, a heterodimeric adhesion receptor formed by the non-covalent association of particular alpha and beta subunits, that lead to the increased affinity of the integrin for its extracellular ligands."" [GOC:add, PMID:12213832, PMID:14754902]",26,40,1,21017,0.025,0.038461538461538464,query_1,['GO:0065003'],['SKAP1'],[['IDA']]
GO:BP,GO:0032753,positive regulation of interleukin-4 production,0.1671958506185004,False,"""Any process that activates or increases the frequency, rate, or extent of interleukin-4 production."" [GOC:mah]",26,40,1,21017,0.025,0.038461538461538464,query_1,"['GO:0001819', 'GO:0032633', 'GO:0032673']",['CD3E'],[['IEA']]
GO:BP,GO:0043507,positive regulation of JUN kinase activity,0.1707127395592389,False,"""Any process that activates or increases the frequency, rate or extent of JUN kinase activity."" [GOC:jl]",27,40,1,21017,0.025,0.037037037037037035,query_1,"['GO:0043406', 'GO:0043506']",['RPS3'],[['IMP']]
GO:BP,GO:0021697,cerebellar cortex formation,0.1707127395592389,False,"""The process that gives rise to the cerebellar cortex. This process pertains to the initial formation of a structure from unspecified parts. The cerebellar cortex is a thin mantle of gray matter that covers the surface of each cerebral hemisphere. It has a characteristic morphology with convolutions (gyri) and crevices (sulci) that have specific functions. Six layers of nerve cells and the nerve pathways that connect them comprise the cerebellar cortex. Together, these regions are responsible for the processes of conscious thought, perception, emotion and memory as well as advanced motor function."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",27,40,1,21017,0.025,0.037037037037037035,query_1,"['GO:0021696', 'GO:0048646']",['RORA'],[['IEA']]
GO:BP,GO:0031342,negative regulation of cell killing,0.1707127395592389,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell killing."" [GOC:mah]",27,40,1,21017,0.025,0.037037037037037035,query_1,"['GO:0001906', 'GO:0031341', 'GO:0048523']",['IL7R'],[['IEA']]
GO:BP,GO:1902107,positive regulation of leukocyte differentiation,0.1707127395592389,False,"""Any process that activates or increases the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",189,40,2,21017,0.05,0.010582010582010581,query_1,"['GO:0002521', 'GO:1902105', 'GO:1903708']","['IL7R', 'CD27']","[['IEA'], ['NAS', 'IEA']]"
GO:BP,GO:1903708,positive regulation of hemopoiesis,0.1707127395592389,False,"""Any process that activates or increases the frequency, rate or extent of hemopoiesis."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:20080761]",189,40,2,21017,0.05,0.010582010582010581,query_1,"['GO:0002684', 'GO:0010720', 'GO:0030097', 'GO:0051240', 'GO:1903706']","['IL7R', 'CD27']","[['IEA'], ['NAS', 'IEA']]"
GO:BP,GO:0042026,protein refolding,0.1707127395592389,False,"""The process carried out by a cell that restores the biological activity of an unfolded or misfolded protein, using helper proteins such as chaperones."" [GOC:mb]",27,40,1,21017,0.025,0.037037037037037035,query_1,['GO:0006457'],['HSPA8'],"[['IDA', 'IBA']]"
GO:BP,GO:0045859,regulation of protein kinase activity,0.17072415014326645,False,"""Any process that modulates the frequency, rate or extent of protein kinase activity."" [GOC:go_curators]",438,40,3,21017,0.075,0.00684931506849315,query_1,"['GO:0001932', 'GO:0043549']","['RPS3', 'LAT', 'NPM1']","[['IMP'], ['IEP'], ['IDA']]"
GO:BP,GO:0007420,brain development,0.17259748724855123,False,"""The process whose specific outcome is the progression of the brain over time, from its formation to the mature structure. Brain development begins with patterning events in the neural tube and ends with the mature structure that is the center of thought and emotion. The brain is responsible for the coordination and control of bodily activities and the interpretation of information from the senses (sight, hearing, smell, etc.)."" [GOC:dph, GOC:jid, GOC:tb, UBERON:0000955]",739,40,4,21017,0.1,0.005412719891745603,query_1,"['GO:0007417', 'GO:0048513', 'GO:0060322']","['CD3E', 'BCL11B', 'RORA', 'SYNE2']","[['IEA'], ['IEA'], ['ISS', 'IEA'], ['IEA']]"
GO:BP,GO:0033119,negative regulation of RNA splicing,0.17292503483893884,False,"""Any process that stops, prevents, or reduces the frequency, rate or extent of RNA splicing."" [GOC:mah]",28,40,1,21017,0.025,0.03571428571428571,query_1,"['GO:0008380', 'GO:0010629', 'GO:0043484']",['NPM1'],[['IEA']]
GO:BP,GO:0002710,negative regulation of T cell mediated immunity,0.17292503483893884,False,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of T cell mediated immunity."" [GOC:add]",28,40,1,21017,0.025,0.03571428571428571,query_1,"['GO:0002456', 'GO:0002707', 'GO:0002709', 'GO:0002823']",['IL7R'],[['IEA']]
GO:BP,GO:0021801,cerebral cortex radial glia-guided migration,0.17292503483893884,False,"""The radial migration of neuronal or glial precursor cells along radial glial cells during the development of the cerebral cortex."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]",28,40,1,21017,0.025,0.03571428571428571,query_1,"['GO:0021799', 'GO:0022030']",['SYNE2'],[['IEA']]
GO:BP,GO:0033081,regulation of T cell differentiation in thymus,0.17292503483893884,False,"""Any process that modulates the frequency, rate or extent of T cell differentiation in the thymus."" [GOC:add, GOC:mah]",28,40,1,21017,0.025,0.03571428571428571,query_1,"['GO:0033077', 'GO:0045580']",['IL7R'],[['IEA']]
GO:BP,GO:0022030,telencephalon glial cell migration,0.17292503483893884,False,"""The orderly movement of glial cells through the telencephalon."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",28,40,1,21017,0.025,0.03571428571428571,query_1,"['GO:0008347', 'GO:0022029']",['SYNE2'],[['IEA']]
GO:BP,GO:0021544,subpallium development,0.17292503483893884,False,"""The process whose specific outcome is the progression of the subpallium over time, from its formation to the mature structure. The subpallium is the base region of the telencephalon."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, PMID:12626695]",28,40,1,21017,0.025,0.03571428571428571,query_1,"['GO:0021537', 'GO:0048856']",['BCL11B'],[['IEA']]
GO:BP,GO:0023051,regulation of signaling,0.17464126440681202,False,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3446,40,11,21017,0.275,0.003192106790481718,query_1,"['GO:0023052', 'GO:0050789']","['CD3E', 'LCK', 'RPS3', 'IL7R', 'RPS12', 'HSPA8', 'CD27', 'RORA', 'NPM1', 'AAK1', 'LTB']","[['TAS', 'IEA'], ['IMP', 'NAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IGI'], ['IDA'], ['ISS', 'NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IDA'], ['IBA']]"
GO:BP,GO:1903901,negative regulation of viral life cycle,0.17561357771857267,False,"""Any process that stops, prevents or reduces the frequency, rate or extent of viral life cycle."" [GO_REF:0000058, GOC:TermGenie, PMID:18005716]",29,40,1,21017,0.025,0.034482758620689655,query_1,"['GO:0019058', 'GO:0048525', 'GO:1903900']",['IL32'],[['IDA']]
GO:BP,GO:0021680,cerebellar Purkinje cell layer development,0.17561357771857267,False,"""The process whose specific outcome is the progression of the cerebellar Purkinje cell layer over time, from its formation to the mature structure. The Purkinje cell layer lies just underneath the molecular layer of the cerebellar cortex. It contains the neuronal cell bodies of the Purkinje cells that are arranged side by side in a single layer. Candelabrum interneurons are vertically oriented between the Purkinje cells. Purkinje neurons are inhibitory and provide the output of the cerebellar cortex through axons that project into the white matter. Extensive dendritic trees from the Purkinje cells extend upward in a single plane into the molecular layer where they synapse with parallel fibers of granule cells."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",29,40,1,21017,0.025,0.034482758620689655,query_1,"['GO:0021695', 'GO:0048856']",['RORA'],[['IEA']]
GO:BP,GO:0031401,positive regulation of protein modification process,0.17561357771857267,False,"""Any process that activates or increases the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",751,40,4,21017,0.1,0.005326231691078562,query_1,"['GO:0031399', 'GO:0036211', 'GO:0051247']","['CD3E', 'RPS3', 'LAT', 'NPM1']","[['IEA'], ['IMP'], ['IEP'], ['IEA']]"
GO:BP,GO:0008361,regulation of cell size,0.17561357771857267,False,"""Any process that modulates the size of a cell."" [GOC:go_curators]",196,40,2,21017,0.05,0.01020408163265306,query_1,['GO:0032535'],"['IL7R', 'NPM1']","[['IEA'], ['IEA']]"
GO:BP,GO:0001773,myeloid dendritic cell activation,0.17561357771857267,False,"""The change in morphology and behavior of a dendritic cell resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."" [GOC:mgi_curators, ISBN:0781735149]",29,40,1,21017,0.025,0.034482758620689655,query_1,['GO:0002274'],['CD2'],[['NAS']]
GO:BP,GO:0010646,regulation of cell communication,0.17561357771857267,False,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",3453,40,11,21017,0.275,0.003185635679119606,query_1,"['GO:0007154', 'GO:0050794']","['CD3E', 'LCK', 'RPS3', 'IL7R', 'RPS12', 'HSPA8', 'CD27', 'RORA', 'NPM1', 'AAK1', 'LTB']","[['TAS', 'IEA'], ['IMP', 'NAS'], ['IDA', 'IMP', 'IBA'], ['IDA', 'IBA'], ['IGI'], ['IDA'], ['ISS', 'NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['IEA'], ['IDA'], ['IBA']]"
GO:BP,GO:0031396,regulation of protein ubiquitination,0.17757779166880325,False,"""Any process that modulates the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]",198,40,2,21017,0.05,0.010101010101010102,query_1,"['GO:0016567', 'GO:1903320']","['RPS3', 'NPM1']","[['IDA'], ['IEA']]"
GO:BP,GO:0045648,positive regulation of erythrocyte differentiation,0.18054417403239661,False,"""Any process that activates or increases the frequency, rate or extent of erythrocyte differentiation."" [GOC:go_curators]",30,40,1,21017,0.025,0.03333333333333333,query_1,"['GO:0030218', 'GO:0045639', 'GO:0045646']",['ETS1'],[['IDA']]
GO:BP,GO:0010467,gene expression,0.18089669894136642,False,"""The process in which a gene's sequence is converted into a mature gene product (protein or RNA). This includes the production of an RNA transcript and its processing, as well as translation and maturation for protein-coding genes."" [GOC:txnOH-2018, PMID:25934543, PMID:31580950]",9217,40,23,21017,0.575,0.002495388955191494,query_1,['GO:0009059'],"['CD3E', 'IL32', 'RPS3', 'IL7R', 'RPS29', 'RPL3', 'RPS12', 'TCF7', 'RPS25', 'RPL23A', 'RPS27', 'RPSA', 'RPS18', 'RPS21', 'CD2', 'BCL11B', 'HSPA8', 'ETS1', 'LAT', 'RORA', 'NPM1', 'LTB', 'SKAP1']","[['IMP', 'IEA'], ['IDA'], ['IDA', 'IMP', 'IGI', 'NAS', 'IC', 'IEA'], ['IEA'], ['IDA', 'NAS', 'IC', 'IEA'], ['IBA', 'TAS', 'NAS', 'IC', 'IEA'], ['NAS', 'IC', 'IEA'], ['ISS', 'IBA', 'TAS', 'IEA'], ['IMP', 'NAS', 'IC'], ['NAS', 'IC', 'IEA'], ['IMP', 'NAS', 'IC', 'IEA'], ['IBA', 'NAS', 'IC', 'IEA'], ['NAS', 'IC', 'IEA'], ['IDA', 'IBA', 'NAS', 'IC', 'IEA'], ['IDA', 'IMP', 'IBA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['ISS', 'IEA'], ['IDA', 'IMP']]"
GO:BP,GO:0048869,cellular developmental process,0.18089669894136642,False,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",4382,40,13,21017,0.325,0.0029666818804198994,query_1,"['GO:0009987', 'GO:0032502']","['CD3E', 'CD3D', 'LCK', 'CD3G', 'IL7R', 'TCF7', 'CD2', 'BCL11B', 'ETS1', 'CD27', 'RORA', 'SPOCK2', 'SYNE2']","[['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'NAS'], ['IBA'], ['IBA', 'IEA'], ['ISS'], ['NAS'], ['IEA'], ['IDA'], ['NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['NAS'], ['IEA']]"
GO:BP,GO:1902751,positive regulation of cell cycle G2/M phase transition,0.18089669894136642,False,"""Any signaling pathway that activates or increases the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the cell cycle."" [GO_REF:0000058, GOC:jl, GOC:TermGenie]",31,40,1,21017,0.025,0.03225806451612903,query_1,"['GO:0044839', 'GO:1901989', 'GO:1902749']",['NPM1'],[['IDA']]
GO:BP,GO:0010951,negative regulation of endopeptidase activity,0.18089669894136642,False,"""Any process that decreases the frequency, rate or extent of endopeptidase activity, the endohydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]",31,40,1,21017,0.025,0.03225806451612903,query_1,"['GO:0010466', 'GO:0052548']",['SPOCK2'],[['TAS']]
GO:BP,GO:0030154,cell differentiation,0.18089669894136642,False,"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",4381,40,13,21017,0.325,0.002967359050445104,query_1,['GO:0048869'],"['CD3E', 'CD3D', 'LCK', 'CD3G', 'IL7R', 'TCF7', 'CD2', 'BCL11B', 'ETS1', 'CD27', 'RORA', 'SPOCK2', 'SYNE2']","[['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IMP', 'IBA', 'NAS'], ['IBA'], ['IBA', 'IEA'], ['ISS'], ['NAS'], ['IEA'], ['IDA'], ['NAS', 'IEA'], ['IMP', 'ISS', 'IEA'], ['NAS'], ['IEA']]"
GO:BP,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,0.18089669894136642,False,"""Any process that modulates the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]",31,40,1,21017,0.025,0.03225806451612903,query_1,"['GO:0061756', 'GO:1903037']",['ETS1'],[['IMP']]
GO:BP,GO:0051085,chaperone cofactor-dependent protein refolding,0.18089669894136642,False,"""The process of assisting in the correct posttranslational noncovalent assembly of proteins, which is dependent on additional protein cofactors. This process occurs over one or several cycles of nucleotide hydrolysis-dependent binding and release."" [GOC:rb]",31,40,1,21017,0.025,0.03225806451612903,query_1,"['GO:0051084', 'GO:0061077']",['HSPA8'],[['IBA']]
GO:BP,GO:0002507,tolerance induction,0.18089669894136642,False,"""A process that directly activates any of the steps required for tolerance, a physiologic state in which the immune system does not react destructively against the components of an organism that harbors it or against antigens that are introduced to it."" [GO_REF:0000022, GOC:jal, ISBN:0781735149]",31,40,1,21017,0.025,0.03225806451612903,query_1,"['GO:0002376', 'GO:0002520']",['CD3E'],[['IEA']]
GO:BP,GO:0010575,positive regulation of vascular endothelial growth factor production,0.18089669894136642,False,"""Any process that increases or activates the frequency, rate, or extent of production of vascular endothelial growth factor."" [GOC:BHF, GOC:rl]",31,40,1,21017,0.025,0.03225806451612903,query_1,"['GO:0001819', 'GO:0010573', 'GO:0010574']",['RORA'],[['IMP']]
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,0.18089669894136642,False,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1108,40,5,21017,0.125,0.004512635379061372,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']","['CD3E', 'LCK', 'RPS3', 'CD27', 'LTB']","[['IEA'], ['IMP'], ['IDA', 'IMP'], ['ISS', 'NAS', 'IEA'], ['IBA']]"
GO:BP,GO:0021953,central nervous system neuron differentiation,0.18089669894136642,False,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron whose cell body resides in the central nervous system."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid]",203,40,2,21017,0.05,0.009852216748768473,query_1,"['GO:0007417', 'GO:0030182']","['BCL11B', 'RORA']","[['IEA'], ['IEA']]"
